id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
101613,Female,23,1,36.0,1,< 1 Year,No,29609.0,152.0,165,0
207937,Female,69,1,28.0,0,> 2 Years,Yes,36936.0,26.0,122,0
73343,Male,60,1,38.0,0,1-2 Year,Yes,37835.0,26.0,49,1
333188,Female,46,1,28.0,0,1-2 Year,Yes,43922.0,26.0,105,1
338109,Male,41,1,28.0,0,1-2 Year,Yes,49110.0,26.0,297,1
361246,Female,48,1,28.0,0,1-2 Year,Yes,2630.0,124.0,133,1
86284,Female,50,1,41.0,0,1-2 Year,Yes,28818.0,26.0,53,0
146709,Female,67,1,21.0,0,1-2 Year,Yes,2630.0,124.0,152,1
121954,Female,51,1,28.0,0,1-2 Year,Yes,2630.0,122.0,289,0
88051,Female,21,1,15.0,0,< 1 Year,Yes,32024.0,152.0,63,1
342805,Female,25,1,25.0,0,< 1 Year,Yes,31707.0,152.0,201,0
27507,Male,47,1,28.0,1,1-2 Year,No,29445.0,124.0,51,0
81937,Male,74,1,23.0,1,1-2 Year,No,29790.0,124.0,210,0
33736,Female,22,1,46.0,0,< 1 Year,Yes,30763.0,152.0,117,0
202187,Male,65,1,7.0,0,1-2 Year,Yes,55787.0,26.0,215,0
241012,Male,35,1,11.0,0,1-2 Year,Yes,26731.0,154.0,190,1
10794,Male,68,1,36.0,0,1-2 Year,Yes,26142.0,26.0,141,0
344615,Male,23,1,13.0,0,< 1 Year,Yes,33747.0,152.0,285,0
276847,Female,44,1,46.0,0,1-2 Year,Yes,35082.0,11.0,29,1
201305,Male,37,1,11.0,0,1-2 Year,Yes,25809.0,124.0,201,0
359856,Male,31,1,28.0,0,1-2 Year,Yes,63625.0,60.0,37,0
99651,Male,32,1,28.0,0,< 1 Year,Yes,27604.0,124.0,40,1
51295,Male,33,1,48.0,0,1-2 Year,Yes,2630.0,157.0,189,1
93177,Male,21,1,50.0,0,< 1 Year,No,35125.0,160.0,107,0
154880,Male,62,1,28.0,0,> 2 Years,Yes,43127.0,26.0,143,1
166109,Female,23,1,8.0,1,< 1 Year,No,31484.0,152.0,11,0
346052,Female,40,1,47.0,0,1-2 Year,Yes,28626.0,152.0,137,0
306803,Male,56,1,8.0,1,1-2 Year,No,38918.0,124.0,292,0
208005,Female,46,1,8.0,0,1-2 Year,Yes,2630.0,157.0,263,0
119344,Female,24,1,32.0,0,< 1 Year,Yes,31431.0,152.0,83,0
61509,Male,37,1,46.0,0,1-2 Year,Yes,23667.0,124.0,214,1
196929,Male,28,1,29.0,0,1-2 Year,Yes,38981.0,124.0,242,1
232594,Female,20,1,30.0,1,< 1 Year,No,2630.0,160.0,162,0
74039,Male,41,1,46.0,0,1-2 Year,Yes,2630.0,124.0,208,0
26114,Female,41,1,39.0,0,1-2 Year,Yes,67140.0,124.0,254,1
108905,Male,57,1,41.0,0,1-2 Year,Yes,39355.0,157.0,167,1
314339,Female,22,1,17.0,1,< 1 Year,No,45991.0,152.0,272,0
175701,Female,26,1,28.0,1,< 1 Year,No,56147.0,151.0,153,0
348600,Male,21,1,10.0,0,1-2 Year,Yes,23896.0,163.0,19,0
370913,Male,38,1,11.0,0,1-2 Year,Yes,2630.0,26.0,10,0
262013,Female,37,1,8.0,0,> 2 Years,Yes,44436.0,156.0,60,0
354983,Female,42,1,28.0,0,1-2 Year,Yes,2630.0,26.0,32,1
232933,Male,62,1,8.0,0,1-2 Year,Yes,30030.0,26.0,252,0
33398,Male,42,1,28.0,0,1-2 Year,Yes,49627.0,122.0,116,0
152203,Male,41,1,45.0,0,1-2 Year,Yes,29083.0,154.0,40,1
350163,Female,64,1,28.0,0,1-2 Year,Yes,2630.0,26.0,33,0
51950,Female,52,1,15.0,0,1-2 Year,Yes,46448.0,124.0,134,1
66398,Female,30,1,28.0,0,< 1 Year,Yes,32618.0,152.0,288,1
191661,Male,24,1,11.0,1,< 1 Year,No,39791.0,152.0,63,0
195913,Male,46,1,46.0,0,1-2 Year,Yes,51485.0,26.0,126,1
153950,Female,25,1,15.0,0,< 1 Year,No,26780.0,152.0,95,0
298450,Male,59,1,28.0,0,1-2 Year,Yes,50939.0,124.0,261,1
131253,Female,38,1,28.0,0,1-2 Year,No,30847.0,152.0,128,0
272525,Female,34,1,18.0,0,1-2 Year,Yes,2630.0,156.0,51,1
72362,Male,26,1,28.0,1,< 1 Year,No,53409.0,152.0,144,0
77412,Female,29,1,28.0,0,1-2 Year,Yes,36629.0,26.0,43,1
250311,Male,30,1,23.0,0,< 1 Year,Yes,45575.0,124.0,23,1
335440,Male,33,1,41.0,0,1-2 Year,Yes,35157.0,124.0,103,1
15787,Male,41,1,11.0,0,1-2 Year,No,26054.0,120.0,102,0
131311,Female,78,1,28.0,1,1-2 Year,No,58963.0,26.0,123,0
304863,Female,28,1,8.0,0,< 1 Year,Yes,39437.0,152.0,26,1
370030,Male,39,1,8.0,0,1-2 Year,Yes,38511.0,26.0,106,0
192849,Female,35,1,24.0,0,1-2 Year,Yes,2630.0,157.0,198,0
290570,Male,26,1,47.0,1,< 1 Year,No,31510.0,152.0,175,0
9127,Male,64,1,28.0,1,1-2 Year,No,39136.0,26.0,125,0
214976,Male,45,1,46.0,1,1-2 Year,No,40725.0,26.0,268,0
251214,Female,63,1,28.0,0,1-2 Year,Yes,51107.0,122.0,164,1
265844,Male,38,1,13.0,0,1-2 Year,Yes,27629.0,155.0,46,1
257193,Male,43,1,28.0,0,> 2 Years,Yes,55464.0,26.0,250,1
154985,Male,61,1,41.0,0,1-2 Year,Yes,22024.0,157.0,87,1
17454,Male,28,1,43.0,1,< 1 Year,No,43534.0,152.0,112,0
240022,Female,21,1,8.0,0,< 1 Year,No,24265.0,26.0,219,0
334516,Male,24,1,50.0,0,< 1 Year,Yes,45236.0,152.0,109,0
57990,Male,34,1,6.0,0,1-2 Year,Yes,27671.0,155.0,34,1
55556,Male,24,1,22.0,1,< 1 Year,No,2630.0,160.0,47,0
140931,Male,51,1,27.0,0,1-2 Year,Yes,27313.0,124.0,235,0
335135,Male,41,1,28.0,0,1-2 Year,Yes,2630.0,124.0,56,0
231469,Male,48,1,28.0,0,1-2 Year,Yes,39408.0,26.0,60,0
163544,Female,22,1,44.0,0,< 1 Year,Yes,25237.0,152.0,255,1
149872,Female,27,1,8.0,1,< 1 Year,No,31210.0,152.0,136,0
270129,Female,54,1,28.0,0,> 2 Years,Yes,38572.0,26.0,54,1
112760,Male,24,1,2.0,0,< 1 Year,No,29144.0,151.0,107,0
369685,Male,54,1,8.0,0,1-2 Year,Yes,34108.0,124.0,80,1
83827,Male,52,1,11.0,0,1-2 Year,Yes,31010.0,124.0,210,1
150061,Female,45,1,28.0,0,1-2 Year,Yes,43533.0,26.0,219,1
239505,Female,43,1,8.0,0,1-2 Year,Yes,39389.0,26.0,109,1
68937,Male,51,1,11.0,0,> 2 Years,Yes,29653.0,30.0,259,1
227205,Female,24,1,18.0,1,< 1 Year,No,27473.0,152.0,66,0
202816,Female,72,1,36.0,0,1-2 Year,Yes,37406.0,30.0,201,0
372596,Female,46,1,28.0,0,1-2 Year,Yes,69856.0,26.0,244,1
327066,Male,42,1,27.0,0,1-2 Year,Yes,22516.0,26.0,207,1
177339,Female,25,1,2.0,0,< 1 Year,Yes,24922.0,152.0,200,0
49523,Male,23,1,32.0,0,< 1 Year,Yes,44594.0,152.0,52,0
48478,Female,35,1,46.0,0,1-2 Year,Yes,24643.0,11.0,136,0
92837,Male,61,1,40.0,0,1-2 Year,Yes,2630.0,124.0,123,1
267065,Female,40,1,48.0,0,1-2 Year,Yes,2630.0,26.0,223,1
320496,Male,53,1,28.0,0,> 2 Years,Yes,32219.0,26.0,48,1
141615,Male,28,1,41.0,1,1-2 Year,No,20456.0,156.0,185,0
90875,Male,21,1,29.0,0,< 1 Year,Yes,30060.0,160.0,10,0
380189,Female,79,1,28.0,0,1-2 Year,Yes,29482.0,124.0,224,0
232476,Female,27,1,18.0,0,1-2 Year,No,19668.0,154.0,111,1
31079,Female,28,1,41.0,1,< 1 Year,No,33832.0,152.0,177,0
341928,Female,60,1,28.0,0,1-2 Year,Yes,58751.0,152.0,101,0
281384,Male,25,1,28.0,1,< 1 Year,No,28198.0,152.0,35,0
213060,Male,53,1,18.0,0,1-2 Year,Yes,2630.0,156.0,125,1
20738,Male,41,1,48.0,0,1-2 Year,Yes,2630.0,124.0,84,1
279945,Male,39,1,10.0,0,1-2 Year,Yes,32727.0,124.0,13,1
339122,Male,45,1,28.0,0,1-2 Year,Yes,55472.0,156.0,143,1
373299,Female,22,1,13.0,0,< 1 Year,No,2630.0,160.0,178,0
256549,Male,24,1,3.0,0,< 1 Year,Yes,33572.0,152.0,48,0
214731,Male,22,1,41.0,0,1-2 Year,Yes,33876.0,163.0,116,1
106894,Male,58,1,28.0,0,> 2 Years,Yes,37239.0,124.0,165,1
121529,Male,58,1,18.0,0,1-2 Year,No,29512.0,156.0,21,1
70601,Female,23,1,2.0,1,< 1 Year,No,26998.0,152.0,162,0
156011,Female,69,1,50.0,0,1-2 Year,Yes,32645.0,124.0,239,0
19555,Female,45,1,8.0,1,1-2 Year,No,2630.0,124.0,54,0
76919,Male,37,1,11.0,0,1-2 Year,Yes,32600.0,124.0,264,1
7165,Female,38,1,28.0,0,1-2 Year,Yes,23448.0,29.0,28,1
312785,Male,20,1,46.0,1,< 1 Year,No,51582.0,160.0,211,0
125696,Male,71,1,28.0,0,1-2 Year,Yes,22821.0,124.0,48,1
92901,Female,65,1,28.0,0,1-2 Year,Yes,47076.0,122.0,20,0
155584,Male,40,1,28.0,0,1-2 Year,Yes,43886.0,124.0,118,1
145183,Female,24,1,49.0,0,< 1 Year,Yes,34663.0,26.0,171,1
178661,Male,22,1,49.0,0,< 1 Year,Yes,2630.0,152.0,77,0
144097,Female,38,1,37.0,1,1-2 Year,No,2630.0,152.0,95,0
309373,Female,21,1,27.0,1,< 1 Year,No,20839.0,160.0,23,0
17483,Female,48,1,28.0,0,1-2 Year,Yes,47857.0,26.0,33,1
60782,Female,24,1,15.0,1,< 1 Year,No,32695.0,152.0,268,0
179153,Male,58,1,28.0,0,1-2 Year,Yes,36202.0,124.0,40,1
172565,Female,29,1,28.0,0,< 1 Year,Yes,57184.0,152.0,39,0
6445,Male,56,1,28.0,0,1-2 Year,Yes,31415.0,124.0,240,1
173775,Male,41,1,29.0,0,1-2 Year,Yes,38102.0,124.0,272,0
67082,Male,48,1,4.0,0,1-2 Year,No,29286.0,124.0,91,0
144293,Female,48,1,28.0,0,1-2 Year,Yes,2630.0,26.0,260,0
158207,Female,55,1,28.0,0,1-2 Year,Yes,45826.0,26.0,125,0
66341,Female,21,1,50.0,0,< 1 Year,Yes,38146.0,160.0,275,0
325854,Male,71,1,28.0,0,> 2 Years,Yes,40395.0,26.0,195,1
218991,Male,64,1,28.0,0,1-2 Year,Yes,33204.0,4.0,235,0
42957,Female,40,1,41.0,0,1-2 Year,Yes,2630.0,157.0,233,0
304483,Male,23,1,37.0,1,< 1 Year,No,26420.0,152.0,63,0
4876,Male,69,1,28.0,0,> 2 Years,Yes,2630.0,26.0,79,1
46177,Female,55,1,7.0,0,1-2 Year,Yes,2630.0,124.0,229,1
127778,Male,52,1,8.0,0,1-2 Year,Yes,37480.0,124.0,72,1
194247,Female,21,1,30.0,1,< 1 Year,No,29765.0,152.0,40,0
298789,Male,49,1,29.0,0,1-2 Year,Yes,37623.0,26.0,100,1
153863,Male,54,1,30.0,0,1-2 Year,Yes,25210.0,124.0,239,0
80843,Female,31,1,41.0,1,< 1 Year,No,26121.0,152.0,199,0
207058,Male,51,1,6.0,0,1-2 Year,Yes,33904.0,157.0,54,1
201639,Male,41,1,28.0,0,1-2 Year,Yes,43226.0,124.0,64,1
26229,Male,42,1,8.0,1,1-2 Year,Yes,38091.0,26.0,210,0
312992,Female,25,1,45.0,0,< 1 Year,Yes,37274.0,152.0,125,0
282223,Female,25,1,30.0,1,< 1 Year,No,33148.0,152.0,42,0
91043,Female,40,1,8.0,0,1-2 Year,Yes,32621.0,4.0,89,1
67198,Male,42,1,28.0,0,1-2 Year,Yes,45174.0,26.0,33,1
323447,Female,67,1,28.0,0,> 2 Years,Yes,32380.0,158.0,289,1
248611,Female,46,1,28.0,0,> 2 Years,Yes,61911.0,26.0,234,1
129766,Female,49,1,28.0,0,< 1 Year,Yes,2630.0,26.0,242,1
61593,Female,39,1,28.0,0,1-2 Year,Yes,30527.0,124.0,201,0
35896,Male,23,1,47.0,0,< 1 Year,Yes,34403.0,152.0,127,1
169383,Female,47,1,28.0,0,1-2 Year,Yes,34414.0,26.0,110,0
66191,Female,42,1,14.0,0,1-2 Year,Yes,29186.0,124.0,188,1
40806,Male,56,1,28.0,0,1-2 Year,Yes,27012.0,163.0,154,1
231697,Female,34,1,41.0,0,1-2 Year,Yes,55865.0,124.0,147,1
370318,Male,47,1,40.0,0,1-2 Year,Yes,2630.0,124.0,191,1
219810,Female,39,1,28.0,0,1-2 Year,Yes,30748.0,26.0,225,1
98255,Male,21,1,25.0,0,< 1 Year,Yes,21532.0,160.0,126,0
130717,Male,39,1,50.0,1,1-2 Year,No,24205.0,8.0,200,0
268706,Male,44,1,28.0,0,1-2 Year,Yes,45207.0,26.0,154,1
23997,Male,56,1,28.0,0,1-2 Year,Yes,44109.0,124.0,34,0
374666,Male,22,1,50.0,1,< 1 Year,No,54236.0,152.0,63,0
300168,Male,39,1,43.0,0,1-2 Year,Yes,25579.0,124.0,45,1
117836,Male,22,1,30.0,0,< 1 Year,Yes,29962.0,154.0,227,1
65554,Male,34,1,41.0,0,1-2 Year,Yes,2630.0,156.0,132,0
227033,Male,31,1,27.0,0,1-2 Year,Yes,31778.0,157.0,33,1
20995,Female,24,1,29.0,0,< 1 Year,Yes,33099.0,152.0,162,0
5170,Female,25,1,17.0,1,< 1 Year,No,40428.0,152.0,102,0
117024,Female,49,1,28.0,0,1-2 Year,Yes,53835.0,26.0,194,1
377288,Male,63,1,46.0,0,1-2 Year,Yes,51203.0,26.0,56,0
141429,Female,26,1,28.0,1,< 1 Year,No,41920.0,152.0,210,0
44227,Male,25,1,14.0,0,< 1 Year,No,2630.0,1.0,119,0
358337,Male,44,1,37.0,0,1-2 Year,Yes,2630.0,128.0,214,0
362048,Male,57,1,41.0,0,1-2 Year,Yes,27532.0,12.0,37,0
99909,Male,36,1,38.0,0,1-2 Year,Yes,2630.0,157.0,57,1
147694,Male,49,1,37.0,1,1-2 Year,No,2630.0,26.0,211,0
188699,Male,51,1,39.0,0,1-2 Year,Yes,36567.0,124.0,237,1
62907,Female,72,1,28.0,0,> 2 Years,Yes,47981.0,3.0,92,0
297875,Female,21,1,27.0,0,< 1 Year,Yes,27313.0,152.0,173,0
333677,Male,21,1,50.0,1,< 1 Year,No,45278.0,152.0,22,0
268898,Female,71,1,28.0,0,1-2 Year,Yes,34791.0,156.0,174,1
146114,Female,51,1,8.0,1,1-2 Year,No,74695.0,26.0,157,0
8034,Male,37,1,43.0,0,1-2 Year,Yes,26495.0,124.0,126,1
135896,Male,74,1,46.0,1,1-2 Year,No,2630.0,26.0,15,0
190465,Male,49,1,28.0,0,> 2 Years,Yes,25046.0,26.0,127,1
305790,Female,22,1,40.0,0,< 1 Year,Yes,2630.0,152.0,199,1
268759,Male,40,1,43.0,1,1-2 Year,No,2630.0,124.0,131,0
339981,Female,74,1,28.0,0,1-2 Year,Yes,29439.0,124.0,107,0
182696,Male,30,1,28.0,0,< 1 Year,Yes,30747.0,152.0,50,0
377663,Male,40,1,9.0,0,1-2 Year,Yes,32094.0,124.0,65,0
197381,Male,28,1,41.0,1,< 1 Year,No,23783.0,152.0,104,0
311564,Female,27,1,28.0,1,< 1 Year,No,48735.0,152.0,132,0
231301,Female,59,1,8.0,0,1-2 Year,Yes,2630.0,26.0,256,1
327549,Male,22,1,3.0,1,< 1 Year,No,17561.0,160.0,23,0
213674,Female,80,1,45.0,1,1-2 Year,No,18426.0,26.0,23,0
180995,Male,52,1,31.0,0,1-2 Year,Yes,2630.0,120.0,191,1
199946,Male,45,1,28.0,0,1-2 Year,Yes,2630.0,26.0,209,1
80979,Male,46,1,12.0,0,1-2 Year,Yes,23568.0,124.0,129,1
122960,Female,22,1,25.0,0,< 1 Year,Yes,2630.0,152.0,20,0
108224,Female,20,1,28.0,0,1-2 Year,Yes,2630.0,158.0,12,0
152915,Female,23,1,16.0,0,< 1 Year,Yes,33694.0,152.0,244,0
214648,Female,46,1,41.0,0,1-2 Year,Yes,50481.0,26.0,294,1
147453,Male,28,1,21.0,1,< 1 Year,No,27046.0,152.0,256,0
239715,Male,45,1,48.0,0,1-2 Year,Yes,2630.0,124.0,70,0
284891,Female,23,1,9.0,1,< 1 Year,No,40733.0,152.0,128,0
200681,Female,23,1,28.0,0,< 1 Year,Yes,32886.0,152.0,25,0
13119,Male,24,1,28.0,0,< 1 Year,Yes,2630.0,124.0,126,1
153643,Female,30,1,37.0,0,< 1 Year,No,30174.0,152.0,247,0
51968,Female,32,1,28.0,0,< 1 Year,Yes,23080.0,152.0,244,1
66376,Female,21,1,8.0,0,< 1 Year,Yes,24304.0,157.0,280,0
13454,Male,44,1,33.0,0,1-2 Year,Yes,34424.0,124.0,215,0
358400,Male,22,1,47.0,1,< 1 Year,No,30081.0,152.0,235,0
4484,Male,59,1,0.0,0,1-2 Year,Yes,2630.0,124.0,284,0
64244,Male,54,1,35.0,0,1-2 Year,Yes,25551.0,26.0,13,1
320777,Male,38,1,8.0,0,1-2 Year,Yes,73699.0,26.0,114,1
163796,Male,45,1,33.0,0,1-2 Year,Yes,23943.0,26.0,167,1
321659,Male,29,1,16.0,0,< 1 Year,Yes,2630.0,151.0,164,0
312444,Male,28,1,50.0,1,< 1 Year,No,20064.0,152.0,41,0
6149,Female,26,1,36.0,1,< 1 Year,No,2630.0,152.0,122,0
264220,Male,20,1,37.0,0,< 1 Year,Yes,29182.0,160.0,165,0
214791,Female,58,1,28.0,0,1-2 Year,Yes,24085.0,13.0,148,1
376779,Male,40,1,28.0,1,1-2 Year,No,40700.0,163.0,204,0
36657,Female,59,1,28.0,0,1-2 Year,Yes,32037.0,122.0,93,1
260422,Male,54,1,28.0,0,> 2 Years,Yes,46818.0,26.0,181,1
273698,Female,75,1,35.0,0,1-2 Year,Yes,32685.0,124.0,92,0
312233,Male,31,1,35.0,0,< 1 Year,Yes,27878.0,154.0,227,1
298508,Female,24,1,28.0,0,< 1 Year,Yes,49664.0,151.0,89,1
277007,Male,46,1,28.0,1,1-2 Year,Yes,26674.0,30.0,17,0
24735,Male,54,1,28.0,1,1-2 Year,No,60494.0,124.0,238,0
170042,Male,58,1,28.0,0,1-2 Year,Yes,68797.0,26.0,177,1
106775,Male,37,1,28.0,0,1-2 Year,Yes,44112.0,124.0,88,1
110713,Male,61,1,8.0,0,1-2 Year,Yes,2630.0,25.0,109,0
295094,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,243,0
290204,Female,27,1,8.0,1,< 1 Year,No,25137.0,152.0,173,0
25874,Male,42,1,50.0,0,1-2 Year,Yes,32830.0,124.0,55,1
359412,Male,74,1,28.0,1,1-2 Year,No,27810.0,124.0,42,0
201234,Male,21,1,6.0,1,< 1 Year,No,2630.0,160.0,19,0
29404,Female,27,1,8.0,0,< 1 Year,Yes,37962.0,124.0,83,1
333564,Male,38,1,36.0,0,1-2 Year,Yes,25908.0,152.0,29,0
238289,Male,36,1,39.0,0,1-2 Year,Yes,2630.0,124.0,185,1
265645,Female,39,1,11.0,0,1-2 Year,Yes,24789.0,124.0,97,1
37942,Male,47,1,28.0,0,1-2 Year,Yes,46305.0,124.0,151,1
377283,Female,20,1,6.0,0,< 1 Year,Yes,26988.0,160.0,138,0
292201,Female,47,1,28.0,0,1-2 Year,Yes,2630.0,122.0,136,1
294831,Female,23,1,28.0,1,< 1 Year,No,31783.0,152.0,73,0
220582,Male,63,1,8.0,0,1-2 Year,Yes,30903.0,124.0,243,0
31692,Male,39,1,28.0,0,1-2 Year,Yes,38120.0,163.0,213,1
138475,Male,49,1,8.0,0,1-2 Year,No,34448.0,124.0,213,1
258748,Male,40,1,33.0,0,1-2 Year,Yes,2630.0,124.0,187,1
161582,Female,50,1,8.0,0,1-2 Year,Yes,66065.0,26.0,244,1
200488,Female,22,1,37.0,0,< 1 Year,Yes,33516.0,152.0,17,1
289886,Female,51,1,28.0,0,1-2 Year,Yes,41191.0,26.0,230,1
8926,Male,21,1,8.0,0,< 1 Year,Yes,31173.0,154.0,192,1
241785,Female,36,1,41.0,1,1-2 Year,No,41942.0,152.0,193,0
256566,Female,50,1,29.0,0,1-2 Year,Yes,2630.0,160.0,178,1
328483,Male,77,1,8.0,1,1-2 Year,No,24725.0,124.0,198,0
225310,Male,33,1,43.0,0,< 1 Year,Yes,31561.0,26.0,32,1
299474,Female,24,1,50.0,1,< 1 Year,No,29462.0,152.0,130,0
141286,Male,45,1,28.0,0,1-2 Year,Yes,51332.0,26.0,250,1
15259,Male,33,1,13.0,0,1-2 Year,Yes,2630.0,156.0,74,1
235300,Female,49,1,28.0,0,1-2 Year,Yes,27038.0,91.0,48,1
295848,Male,41,1,8.0,0,1-2 Year,Yes,36118.0,124.0,287,1
225515,Female,51,1,41.0,0,1-2 Year,Yes,69952.0,124.0,171,1
348257,Male,31,1,28.0,0,< 1 Year,Yes,52267.0,124.0,293,1
269560,Female,25,1,36.0,1,< 1 Year,No,29033.0,152.0,51,0
42323,Male,24,1,8.0,1,< 1 Year,No,31417.0,152.0,259,0
337986,Male,23,1,30.0,1,< 1 Year,Yes,2630.0,160.0,150,0
340711,Female,41,1,50.0,0,1-2 Year,Yes,27684.0,124.0,193,1
91843,Male,21,1,8.0,1,< 1 Year,No,35133.0,160.0,235,0
99534,Female,24,1,29.0,1,< 1 Year,No,24886.0,152.0,209,0
117282,Male,41,1,46.0,1,1-2 Year,No,2630.0,124.0,126,0
275092,Male,47,1,28.0,0,> 2 Years,Yes,61656.0,26.0,188,1
374950,Female,46,1,28.0,0,1-2 Year,Yes,41005.0,26.0,60,1
140674,Female,22,1,9.0,1,< 1 Year,No,33829.0,160.0,230,0
192612,Male,56,1,33.0,0,1-2 Year,Yes,25842.0,26.0,11,1
146341,Male,38,1,31.0,0,1-2 Year,Yes,2630.0,124.0,262,1
381032,Female,49,1,28.0,0,> 2 Years,Yes,33891.0,4.0,98,1
297494,Male,21,1,36.0,0,1-2 Year,Yes,2630.0,26.0,33,1
131385,Female,25,1,37.0,1,< 1 Year,No,27833.0,152.0,251,0
355829,Male,41,1,29.0,0,1-2 Year,Yes,2630.0,156.0,178,1
357460,Female,26,1,36.0,1,< 1 Year,No,38426.0,152.0,238,0
67200,Female,21,1,2.0,1,< 1 Year,No,31685.0,160.0,68,0
19819,Male,39,1,28.0,0,1-2 Year,Yes,29269.0,26.0,240,1
269578,Male,22,1,30.0,1,< 1 Year,No,27344.0,152.0,156,0
363170,Female,47,1,28.0,0,1-2 Year,Yes,41167.0,26.0,272,1
376740,Female,21,1,16.0,0,< 1 Year,Yes,34613.0,152.0,50,1
297886,Female,28,1,28.0,0,< 1 Year,Yes,35517.0,157.0,94,1
70905,Male,47,1,28.0,0,1-2 Year,Yes,38644.0,29.0,257,1
4158,Male,25,1,29.0,0,< 1 Year,Yes,2630.0,152.0,218,1
72676,Female,55,1,28.0,0,1-2 Year,Yes,45102.0,26.0,221,1
282876,Male,43,1,13.0,0,1-2 Year,Yes,30564.0,154.0,175,0
25512,Female,47,1,28.0,0,> 2 Years,Yes,2630.0,26.0,21,1
83137,Male,49,1,13.0,0,1-2 Year,Yes,31383.0,124.0,83,1
379957,Female,49,1,28.0,1,1-2 Year,Yes,60566.0,124.0,236,0
377753,Male,47,1,11.0,0,1-2 Year,Yes,36131.0,124.0,174,0
206054,Male,63,1,38.0,0,1-2 Year,Yes,42418.0,154.0,36,1
135082,Male,22,1,6.0,1,< 1 Year,No,30740.0,152.0,256,0
192883,Female,25,1,35.0,0,< 1 Year,Yes,2630.0,26.0,30,1
224875,Male,54,1,28.0,0,1-2 Year,Yes,53248.0,26.0,99,1
187207,Male,30,1,28.0,0,1-2 Year,Yes,2630.0,156.0,115,1
16465,Female,79,1,28.0,0,> 2 Years,Yes,64366.0,3.0,73,1
312928,Male,36,1,28.0,0,1-2 Year,Yes,29191.0,154.0,240,1
178359,Female,45,1,28.0,0,1-2 Year,No,33698.0,124.0,120,0
330926,Male,59,1,15.0,0,1-2 Year,Yes,2630.0,87.0,239,0
257475,Female,58,1,8.0,0,1-2 Year,Yes,72734.0,124.0,61,0
172612,Male,74,1,28.0,0,> 2 Years,Yes,53797.0,26.0,292,0
56065,Female,47,1,28.0,0,1-2 Year,Yes,50661.0,124.0,128,1
39160,Male,42,1,48.0,0,1-2 Year,No,2630.0,15.0,207,0
142595,Male,50,1,8.0,0,1-2 Year,Yes,37767.0,26.0,82,0
379156,Male,33,1,3.0,0,< 1 Year,Yes,20514.0,26.0,244,1
38554,Female,28,1,30.0,1,< 1 Year,No,52445.0,152.0,77,0
714,Male,38,1,39.0,0,1-2 Year,Yes,2630.0,127.0,244,0
167083,Female,68,1,28.0,0,1-2 Year,Yes,33820.0,124.0,155,1
283443,Female,21,1,3.0,1,< 1 Year,No,17921.0,152.0,162,0
211206,Male,30,1,28.0,1,1-2 Year,No,45434.0,124.0,185,0
255537,Female,27,1,28.0,1,< 1 Year,No,44778.0,152.0,160,0
371617,Male,48,1,50.0,0,1-2 Year,Yes,30781.0,163.0,163,1
168325,Female,33,1,50.0,1,< 1 Year,No,36543.0,152.0,275,0
32759,Male,32,1,1.0,0,< 1 Year,Yes,2630.0,124.0,25,1
197910,Female,38,1,8.0,0,1-2 Year,Yes,2630.0,156.0,216,0
197948,Female,20,1,6.0,1,< 1 Year,No,2630.0,160.0,162,0
149345,Male,47,1,30.0,0,1-2 Year,No,26587.0,124.0,229,0
87289,Male,26,1,6.0,0,< 1 Year,Yes,37622.0,152.0,156,1
200731,Male,58,1,28.0,0,> 2 Years,Yes,50119.0,26.0,181,1
351630,Female,20,1,13.0,1,< 1 Year,No,2630.0,160.0,108,0
362236,Male,63,1,28.0,1,1-2 Year,No,33275.0,124.0,243,0
55254,Female,33,1,50.0,0,1-2 Year,Yes,37472.0,8.0,40,0
139717,Female,37,1,39.0,0,1-2 Year,Yes,27265.0,26.0,198,0
73761,Male,23,1,28.0,0,< 1 Year,Yes,2630.0,26.0,100,0
309052,Female,23,1,13.0,0,< 1 Year,Yes,26766.0,152.0,141,1
243112,Male,24,1,50.0,1,< 1 Year,No,26359.0,152.0,220,0
254960,Male,44,1,28.0,0,1-2 Year,Yes,66164.0,124.0,62,1
293745,Female,21,1,50.0,1,< 1 Year,No,22025.0,160.0,190,0
66985,Female,48,1,15.0,0,1-2 Year,Yes,38848.0,14.0,111,1
319663,Male,38,1,6.0,1,1-2 Year,No,27604.0,152.0,169,0
232269,Female,29,1,49.0,1,< 1 Year,No,29627.0,152.0,117,0
330350,Female,35,1,28.0,0,1-2 Year,Yes,49455.0,124.0,63,1
254651,Female,32,1,28.0,0,< 1 Year,Yes,45349.0,124.0,249,1
249366,Female,80,1,19.0,0,> 2 Years,Yes,2630.0,124.0,93,1
193881,Female,80,1,8.0,1,1-2 Year,No,41539.0,26.0,140,0
343444,Female,37,1,41.0,0,1-2 Year,Yes,25169.0,124.0,250,0
301219,Female,26,1,8.0,0,< 1 Year,Yes,30103.0,160.0,87,0
64391,Male,48,1,51.0,0,1-2 Year,Yes,2630.0,15.0,242,1
368267,Female,35,1,36.0,0,1-2 Year,Yes,2630.0,124.0,70,1
138823,Male,65,1,28.0,0,1-2 Year,Yes,158307.0,26.0,202,1
